"course_id","num_videos_watched","did_dropout","satisfaction"
"C3",1,NA,NA
"C3",2,NA,NA
"C3",5,NA,NA
"C3",11,NA,NA
"C3",6,NA,NA
"C3",9,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",9,NA,NA
"C3",0,NA,NA
"C3",23,NA,NA
"C3",10,NA,NA
"C3",5,NA,NA
"C3",0,NA,NA
"C3",14,NA,NA
"C3",3,NA,NA
"C3",16,NA,NA
"C3",1,NA,NA
"C3",15,NA,NA
"C3",18,NA,NA
"C3",11,NA,NA
"C3",8,NA,NA
"C3",9,NA,NA
"C3",2,NA,NA
"C3",26,NA,NA
"C3",12,NA,NA
"C3",19,NA,NA
"C3",0,NA,NA
"C3",5,NA,NA
"C3",9,NA,NA
"C3",1,NA,NA
"C3",19,NA,NA
"C3",17,NA,NA
"C3",20,NA,NA
"C3",7,NA,NA
"C3",5,NA,NA
"C3",28,NA,NA
"C3",10,NA,NA
"C3",3,NA,NA
"C3",0,NA,NA
"C3",1,NA,NA
"C3",9,NA,NA
"C3",1,NA,NA
"C3",2,NA,NA
"C3",2,NA,NA
"C3",1,NA,NA
"C3",7,NA,NA
"C3",6,NA,NA
"C3",12,NA,NA
"C3",12,NA,NA
"C3",5,NA,NA
"C3",5,NA,NA
"C3",0,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",7,NA,NA
"C3",8,NA,NA
"C3",16,NA,NA
"C3",0,NA,NA
"C3",6,NA,NA
"C3",5,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",12,NA,NA
"C3",9,NA,NA
"C3",0,NA,NA
"C3",28,NA,NA
"C3",1,NA,NA
"C3",6,NA,NA
"C3",0,NA,NA
"C3",2,NA,NA
"C3",9,NA,NA
"C3",12,NA,NA
"C3",2,NA,NA
"C3",18,NA,NA
"C3",7,NA,NA
"C3",8,NA,NA
"C3",11,NA,NA
"C3",3,NA,NA
"C3",9,NA,NA
"C3",4,NA,NA
"C3",5,NA,NA
"C3",6,NA,NA
"C3",2,NA,NA
"C3",12,NA,NA
"C3",5,NA,NA
"C3",4,NA,NA
"C3",7,NA,NA
"C3",7,NA,NA
"C3",16,NA,NA
"C3",6,NA,NA
"C3",5,NA,NA
"C3",9,NA,NA
"C3",0,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",4,NA,NA
"C3",7,NA,NA
"C3",14,NA,NA
"C3",1,NA,NA
"C3",0,NA,NA
"C3",11,NA,NA
"C3",6,NA,NA
"C3",8,NA,NA
"C3",25,NA,NA
"C3",0,NA,NA
"C3",5,NA,NA
"C3",24,NA,NA
"C3",4,NA,NA
"C3",2,NA,NA
"C3",0,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",10,NA,NA
"C3",5,NA,NA
"C3",2,NA,NA
"C3",1,NA,NA
"C3",4,NA,NA
"C3",10,NA,NA
"C3",15,NA,NA
"C3",7,NA,NA
"C3",0,NA,NA
"C3",1,NA,NA
"C3",5,NA,NA
"C3",4,NA,NA
"C3",9,NA,NA
"C3",6,NA,NA
"C3",NA,NA,NA
"C3",3,NA,NA
"C3",13,NA,NA
"C3",1,NA,NA
"C3",1,NA,NA
"C3",19,NA,NA
"C3",6,NA,NA
"C3",2,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",4,NA,NA
"C3",19,NA,NA
"C3",7,NA,NA
"C3",1,NA,NA
"C3",3,NA,NA
"C3",26,NA,NA
"C3",3,NA,NA
"C3",17,NA,NA
"C3",18,NA,NA
"C3",0,NA,NA
"C3",13,NA,NA
"C3",3,NA,NA
"C3",1,NA,NA
"C3",2,NA,NA
"C3",6,NA,NA
"C3",NA,NA,NA
"C3",3,NA,NA
"C3",3,NA,NA
"C3",4,NA,NA
"C3",9,NA,NA
"C3",9,NA,NA
"C3",10,NA,NA
"C3",1,NA,NA
"C3",10,NA,NA
"C3",1,NA,NA
"C3",27,NA,NA
"C3",7,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",14,NA,NA
"C3",2,NA,NA
"C3",14,NA,NA
"C3",6,NA,NA
"C3",3,NA,NA
"C3",10,NA,NA
"C3",8,NA,NA
"C3",1,NA,NA
"C3",3,NA,NA
"C3",18,NA,NA
"C3",7,NA,NA
"C3",2,NA,NA
"C3",9,NA,NA
"C3",6,NA,NA
"C3",4,NA,NA
"C3",16,NA,NA
"C3",1,NA,NA
"C3",9,NA,NA
"C3",2,NA,NA
"C3",1,NA,NA
"C3",8,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",0,NA,NA
"C3",4,NA,NA
"C3",6,NA,NA
"C3",7,NA,NA
"C3",6,NA,NA
"C3",5,NA,NA
"C3",5,NA,NA
"C3",NA,NA,NA
"C3",6,NA,NA
"C3",4,NA,NA
"C3",11,NA,NA
"C3",5,NA,NA
"C3",13,NA,NA
"C3",10,NA,NA
"C3",14,NA,NA
"C3",10,NA,NA
"C3",3,NA,NA
"C3",8,NA,NA
"C3",26,NA,NA
"C3",5,NA,NA
"C3",16,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",11,NA,NA
"C3",13,NA,NA
"C3",2,NA,NA
"C3",2,NA,NA
"C3",3,NA,NA
"C3",18,NA,NA
"C3",1,NA,NA
"C3",6,NA,NA
"C3",7,NA,NA
"C3",13,NA,NA
"C3",7,NA,NA
"C3",6,NA,NA
"C3",1,NA,NA
"C3",3,NA,NA
"C3",7,NA,NA
"C3",NA,NA,NA
"C3",4,NA,NA
"C3",9,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",3,NA,NA
"C3",NA,NA,NA
"C3",7,NA,NA
"C3",6,NA,NA
"C3",8,NA,NA
"C3",8,NA,NA
"C3",24,NA,NA
"C3",3,NA,NA
"C3",2,NA,NA
"C3",2,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",2,NA,NA
"C3",8,NA,NA
"C3",4,NA,NA
"C3",1,NA,NA
"C3",10,NA,NA
"C3",9,NA,NA
"C3",1,NA,NA
"C3",5,NA,NA
"C3",NA,NA,NA
"C3",5,NA,NA
"C3",2,NA,NA
"C3",16,NA,NA
"C3",14,NA,NA
"C3",11,NA,NA
"C3",8,NA,NA
"C3",11,NA,NA
"C3",4,NA,NA
"C3",12,NA,NA
"C3",10,NA,NA
"C3",9,NA,NA
"C3",NA,NA,NA
"C3",0,NA,NA
"C3",18,NA,NA
"C3",5,NA,NA
"C3",1,NA,NA
"C3",1,NA,NA
"C3",3,NA,NA
"C3",19,NA,NA
"C3",19,NA,NA
"C3",14,NA,NA
"C3",22,NA,NA
"C3",5,NA,NA
"C3",10,NA,NA
"C3",9,NA,NA
"C3",19,NA,NA
"C3",4,NA,NA
"C3",1,NA,NA
"C3",2,NA,NA
"C3",13,NA,NA
"C3",8,NA,NA
"C3",5,NA,NA
"C3",8,NA,NA
"C3",14,NA,NA
"C3",7,NA,NA
"C3",2,NA,NA
"C3",3,NA,NA
"C3",16,NA,NA
"C3",5,NA,NA
"C3",7,NA,NA
"C3",5,NA,NA
"C3",8,NA,NA
"C3",1,NA,NA
"C3",8,NA,NA
"C3",13,NA,NA
"C3",6,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",11,NA,NA
"C3",15,NA,NA
"C3",17,NA,NA
"C3",3,NA,NA
"C3",9,NA,NA
"C3",7,NA,NA
"C3",0,NA,NA
"C3",1,NA,NA
"C3",12,NA,NA
"C3",10,NA,NA
"C3",19,NA,NA
"C3",2,NA,NA
"C3",7,NA,NA
"C3",2,NA,NA
"C3",NA,NA,NA
"C3",5,NA,NA
"C3",14,NA,NA
"C3",3,NA,NA
"C3",4,NA,NA
"C3",10,NA,NA
"C3",4,NA,NA
"C3",1,NA,NA
"C3",6,NA,NA
"C3",5,NA,NA
"C3",5,NA,NA
"C3",5,NA,NA
"C3",5,NA,NA
"C3",20,NA,NA
"C3",11,NA,NA
"C3",3,NA,NA
"C3",0,NA,NA
"C3",1,NA,NA
"C3",18,NA,NA
"C3",4,NA,NA
"C3",4,NA,NA
"C3",1,NA,NA
"C3",4,NA,NA
"C3",5,NA,NA
"C3",3,NA,NA
"C3",7,NA,NA
"C3",5,NA,NA
"C3",NA,NA,NA
"C3",6,NA,NA
"C3",10,NA,NA
"C3",7,NA,NA
"C3",19,NA,NA
"C3",18,NA,NA
"C3",6,NA,NA
"C3",13,NA,NA
"C3",2,NA,NA
"C3",NA,NA,NA
"C3",10,NA,NA
"C3",7,NA,NA
"C3",19,NA,NA
"C3",2,NA,NA
"C3",16,NA,NA
"C3",23,NA,NA
"C3",11,NA,NA
"C3",5,NA,NA
"C3",9,NA,NA
"C3",3,NA,NA
"C3",1,NA,NA
"C3",19,NA,NA
"C3",9,NA,NA
"C3",6,NA,NA
"C3",5,NA,NA
"C3",2,NA,NA
"C3",2,NA,NA
"C3",9,NA,NA
"C3",2,NA,NA
"C3",1,NA,NA
"C3",0,NA,NA
"C3",6,NA,NA
"C3",23,NA,NA
"C3",4,NA,NA
"C3",2,NA,NA
"C3",6,NA,NA
"C3",5,NA,NA
"C3",1,NA,NA
"C3",7,NA,NA
"C3",3,NA,NA
"C3",6,NA,NA
"C3",7,NA,NA
"C3",4,NA,NA
"C3",6,NA,NA
"C3",8,NA,NA
"C3",7,NA,NA
"C3",4,NA,NA
"C3",9,NA,NA
"C3",4,NA,NA
"C3",2,NA,NA
"C3",6,NA,NA
"C3",32,NA,NA
"C3",17,NA,NA
"C3",0,NA,NA
"C3",1,NA,NA
"C3",0,NA,NA
"C3",3,NA,NA
"C3",2,NA,NA
"C3",7,NA,NA
"C3",3,NA,NA
"C3",25,NA,NA
"C3",2,NA,NA
"C3",NA,NA,NA
"C3",3,NA,NA
"C3",NA,NA,NA
"C3",8,NA,NA
"C3",2,NA,NA
"C3",9,NA,NA
"C3",6,NA,NA
"C3",18,NA,NA
"C3",0,NA,NA
"C3",2,NA,NA
"C3",1,NA,NA
"C3",11,NA,NA
"C3",5,NA,NA
"C3",1,NA,NA
"C3",11,NA,NA
"C3",6,NA,NA
"C3",10,NA,NA
"C3",4,NA,NA
"C3",4,NA,NA
"C3",4,NA,NA
"C3",16,NA,NA
"C3",6,NA,NA
"C3",25,NA,NA
"C3",2,NA,NA
"C3",5,NA,NA
"C3",15,NA,NA
"C3",21,NA,NA
"C3",10,NA,NA
"C3",7,NA,NA
"C3",4,NA,NA
"C3",5,NA,NA
"C3",18,NA,NA
"C3",2,NA,NA
"C3",14,NA,NA
"C3",0,NA,NA
"C3",2,NA,NA
"C3",19,NA,NA
"C3",NA,NA,NA
"C3",6,NA,NA
"C3",9,NA,NA
"C3",1,NA,NA
"C3",3,NA,NA
"C3",4,NA,NA
"C3",4,NA,NA
"C3",25,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",17,NA,NA
"C3",2,NA,NA
"C3",6,NA,NA
"C3",7,NA,NA
"C3",8,NA,NA
"C3",8,NA,NA
"C3",17,NA,NA
"C3",2,NA,NA
"C3",10,NA,NA
"C3",4,NA,NA
"C3",4,NA,NA
"C3",2,NA,NA
"C3",1,NA,NA
"C3",5,NA,NA
"C3",NA,NA,NA
"C3",25,NA,NA
"C3",1,NA,NA
"C3",3,NA,NA
"C3",10,NA,NA
"C3",6,NA,NA
"C3",19,NA,NA
"C3",13,NA,NA
"C3",5,NA,NA
"C3",14,NA,NA
"C3",11,NA,NA
"C3",23,NA,NA
"C3",7,NA,NA
"C3",28,NA,NA
"C3",6,NA,NA
"C3",9,NA,NA
"C3",6,NA,NA
"C3",3,NA,NA
"C3",26,NA,NA
"C3",2,NA,NA
"C3",27,NA,NA
"C3",24,NA,NA
"C3",NA,NA,NA
"C3",9,NA,NA
"C3",2,NA,NA
"C3",14,NA,NA
"C3",3,NA,NA
"C3",1,NA,NA
"C3",5,NA,NA
"C3",1,NA,NA
"C3",7,NA,NA
"C3",4,NA,NA
"C3",4,NA,NA
"C3",NA,NA,NA
"C3",10,NA,NA
"C3",25,NA,NA
"C3",1,NA,NA
"C3",7,NA,NA
"C3",3,NA,NA
"C3",1,NA,NA
"C3",4,NA,NA
"C3",15,NA,NA
"C3",9,NA,NA
"C3",13,NA,NA
"C3",4,NA,NA
"C3",0,NA,NA
"C3",21,NA,NA
"C3",5,NA,NA
"C3",2,NA,NA
"C3",1,NA,NA
"C3",15,NA,NA
"C3",2,NA,NA
"C3",13,NA,NA
"C3",3,NA,NA
"C3",11,NA,NA
"C3",20,NA,NA
"C3",6,NA,NA
"C3",4,NA,NA
"C3",1,NA,NA
"C3",12,NA,NA
"C3",4,NA,NA
"C3",8,NA,NA
"C3",2,NA,NA
"C3",5,NA,NA
"C3",13,NA,NA
"C3",14,NA,NA
"C3",30,NA,NA
"C3",16,NA,NA
"C3",1,NA,NA
"C3",4,NA,NA
"C3",1,NA,NA
"C3",10,NA,NA
"C3",3,NA,NA
"C3",10,NA,NA
"C3",18,NA,NA
"C3",14,NA,NA
"C3",23,NA,NA
"C3",14,NA,NA
"C3",1,NA,NA
"C3",5,NA,NA
"C3",15,NA,NA
"C3",18,NA,NA
"C3",7,NA,NA
"C3",9,NA,NA
"C3",4,NA,NA
"C3",2,NA,NA
"C3",5,NA,NA
"C3",4,NA,NA
"C3",12,NA,NA
"C3",0,NA,NA
"C3",18,NA,NA
"C3",12,NA,NA
"C3",14,NA,NA
"C3",1,NA,NA
"C3",3,NA,NA
"C3",23,NA,NA
"C3",13,NA,NA
"C3",0,NA,NA
"C3",5,NA,NA
"C3",14,NA,NA
"C3",13,NA,NA
"C3",15,NA,NA
"C3",6,NA,NA
"C3",2,NA,NA
"C3",8,NA,NA
"C3",4,NA,NA
"C3",22,NA,NA
"C3",20,NA,NA
"C3",22,NA,NA
"C3",4,NA,NA
"C3",12,NA,NA
"C3",2,NA,NA
"C3",1,NA,NA
"C3",5,NA,NA
"C3",4,NA,NA
"C3",4,NA,NA
"C3",5,NA,NA
"C3",19,NA,NA
"C3",6,NA,NA
"C3",2,NA,NA
"C3",13,NA,NA
"C3",1,NA,NA
"C3",0,NA,NA
"C3",2,NA,NA
"C3",7,NA,NA
"C3",1,NA,NA
"C3",4,NA,NA
"C3",10,NA,NA
"C3",9,NA,NA
"C3",3,NA,NA
"C3",1,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",14,NA,NA
"C3",4,NA,NA
"C3",9,NA,NA
"C3",5,NA,NA
"C3",4,NA,NA
"C3",NA,NA,NA
"C3",4,NA,NA
"C3",8,NA,NA
"C3",5,NA,NA
"C3",3,NA,NA
"C3",2,NA,NA
"C3",3,NA,NA
"C3",9,NA,NA
"C3",0,NA,NA
"C3",3,NA,NA
"C3",2,NA,NA
"C3",18,NA,NA
"C3",1,NA,NA
"C3",10,NA,NA
"C3",12,NA,NA
"C3",18,NA,NA
"C3",3,NA,NA
"C3",4,NA,NA
"C3",1,NA,NA
"C3",10,NA,NA
"C3",0,NA,NA
"C3",9,NA,NA
"C3",7,NA,NA
"C3",7,NA,NA
"C3",6,NA,NA
"C3",8,NA,NA
"C3",1,NA,NA
"C3",11,NA,NA
"C3",14,NA,NA
"C3",8,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",12,NA,NA
"C3",1,NA,NA
"C3",6,NA,NA
"C3",7,NA,NA
"C3",3,NA,NA
"C3",8,NA,NA
"C3",0,NA,NA
"C3",4,NA,NA
"C3",18,NA,NA
"C3",2,NA,NA
"C3",3,NA,NA
"C3",1,NA,NA
"C3",9,NA,NA
"C3",5,NA,NA
"C3",3,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",4,NA,NA
"C3",5,NA,NA
"C3",15,NA,NA
"C3",6,NA,NA
"C3",5,NA,NA
"C3",4,NA,NA
"C3",14,NA,NA
"C3",11,NA,NA
"C3",2,NA,NA
"C3",3,NA,NA
"C3",6,NA,NA
"C3",NA,NA,NA
"C3",6,NA,NA
"C3",7,NA,NA
"C3",4,NA,NA
"C3",8,NA,NA
"C3",23,NA,NA
"C3",15,NA,NA
"C3",6,NA,NA
"C3",7,NA,NA
"C3",11,NA,NA
"C3",1,NA,NA
"C3",3,NA,NA
"C3",4,NA,NA
"C3",2,NA,NA
"C3",9,NA,NA
"C3",7,NA,NA
"C3",6,NA,NA
"C3",11,NA,NA
"C3",2,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",7,NA,NA
"C3",14,NA,NA
"C3",6,NA,NA
"C3",0,NA,NA
"C3",4,NA,NA
"C3",7,NA,NA
"C3",NA,NA,NA
"C3",5,NA,NA
"C3",7,NA,NA
"C3",4,NA,NA
"C3",10,NA,NA
"C3",17,NA,NA
"C3",15,NA,NA
"C3",1,NA,NA
"C3",4,NA,NA
"C3",4,NA,NA
"C3",4,NA,NA
"C3",12,NA,NA
"C3",11,NA,NA
"C3",5,NA,NA
"C3",3,NA,NA
"C3",12,NA,NA
"C3",3,NA,NA
"C3",4,NA,NA
"C3",6,NA,NA
"C3",3,NA,NA
"C3",NA,NA,NA
"C3",2,NA,NA
"C3",0,NA,NA
"C3",13,NA,NA
"C3",3,NA,NA
"C3",12,NA,NA
"C3",6,NA,NA
"C3",11,NA,NA
"C3",3,NA,NA
"C3",2,NA,NA
"C3",13,NA,NA
"C3",3,NA,NA
"C3",6,NA,NA
"C3",4,NA,NA
"C3",6,NA,NA
"C3",11,NA,NA
"C3",5,NA,NA
"C3",6,NA,NA
"C3",5,NA,NA
"C3",10,NA,NA
"C3",11,NA,NA
"C3",0,NA,NA
"C3",7,NA,NA
"C3",3,NA,NA
"C3",3,NA,NA
"C3",16,NA,NA
"C3",7,NA,NA
"C3",14,NA,NA
"C3",4,NA,NA
"C3",8,NA,NA
"C3",8,NA,NA
"C3",12,NA,NA
"C3",5,NA,NA
"C3",1,NA,NA
"C3",2,NA,NA
"C3",22,NA,NA
"C3",5,NA,NA
"C3",2,NA,NA
"C3",8,NA,NA
"C3",NA,NA,NA
"C3",17,NA,NA
"C3",15,NA,NA
"C3",0,NA,NA
"C3",11,NA,NA
"C3",6,NA,NA
"C3",4,NA,NA
"C3",26,NA,NA
"C3",4,NA,NA
"C3",8,NA,NA
"C3",18,NA,NA
"C3",2,NA,NA
"C3",29,NA,NA
"C3",22,NA,NA
"C3",8,NA,NA
"C3",15,NA,NA
"C3",11,NA,NA
"C3",4,NA,NA
"C3",6,NA,NA
"C3",4,NA,NA
"C3",5,NA,NA
"C3",5,NA,NA
"C3",2,NA,NA
"C3",29,NA,NA
"C3",7,NA,NA
"C3",6,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",20,NA,NA
"C3",13,NA,NA
"C3",2,NA,NA
"C3",7,NA,NA
"C3",12,NA,NA
"C3",3,NA,NA
"C3",3,NA,NA
"C3",2,NA,NA
"C3",1,NA,NA
"C3",6,NA,NA
"C3",7,NA,NA
"C3",5,NA,NA
"C3",23,NA,NA
"C3",8,NA,NA
"C3",10,NA,NA
"C3",3,NA,NA
"C3",16,NA,NA
"C3",7,NA,NA
"C3",3,NA,NA
"C3",4,NA,NA
"C3",4,NA,NA
"C3",5,NA,NA
"C3",4,NA,NA
"C3",NA,NA,NA
"C3",8,NA,NA
"C3",1,NA,NA
"C3",3,NA,NA
"C3",9,NA,NA
"C3",4,NA,NA
"C3",0,NA,NA
"C3",4,NA,NA
"C3",5,NA,NA
"C3",24,NA,NA
"C3",5,NA,NA
"C3",9,NA,NA
"C3",2,NA,NA
"C3",17,NA,NA
"C3",14,NA,NA
"C3",14,NA,NA
"C3",2,NA,NA
"C3",3,NA,NA
"C3",5,NA,NA
"C3",2,NA,NA
"C3",6,NA,NA
"C3",5,NA,NA
"C3",9,NA,NA
"C3",2,NA,NA
"C3",7,NA,NA
"C3",19,NA,NA
"C3",19,NA,NA
"C3",12,NA,NA
"C3",3,NA,NA
"C3",9,NA,NA
"C3",5,NA,NA
"C3",11,NA,NA
"C3",5,NA,NA
"C3",17,NA,NA
"C3",7,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",15,NA,NA
"C3",1,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",11,NA,NA
"C3",5,NA,NA
"C3",1,NA,NA
"C3",9,NA,NA
"C3",2,NA,NA
"C3",3,NA,NA
"C3",2,NA,NA
"C3",2,NA,NA
"C3",3,NA,NA
"C3",17,NA,NA
"C3",0,NA,NA
"C3",0,NA,NA
"C3",4,NA,NA
"C3",16,NA,NA
"C3",4,NA,NA
"C3",4,NA,NA
"C3",8,NA,NA
"C3",2,NA,NA
"C3",6,NA,NA
"C3",0,NA,NA
"C3",7,NA,NA
"C3",11,NA,NA
"C3",5,NA,NA
"C3",5,NA,NA
"C3",10,NA,NA
"C3",NA,NA,NA
"C3",14,NA,NA
"C3",17,NA,NA
"C3",18,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",6,NA,NA
"C3",3,NA,NA
"C3",7,NA,NA
"C3",5,NA,NA
"C3",2,NA,NA
"C3",2,NA,NA
"C3",32,NA,NA
"C3",4,NA,NA
"C3",8,NA,NA
"C3",16,NA,NA
"C3",5,NA,NA
"C3",1,NA,NA
"C3",1,NA,NA
"C3",NA,NA,NA
"C3",3,NA,NA
"C3",5,NA,NA
"C3",9,NA,NA
"C3",12,NA,NA
"C3",6,NA,NA
"C3",10,NA,NA
"C3",14,NA,NA
"C3",NA,NA,NA
"C3",6,NA,NA
"C3",15,NA,NA
"C3",5,NA,NA
"C3",4,NA,NA
"C3",5,NA,NA
"C3",0,NA,NA
"C3",NA,NA,NA
"C3",4,NA,NA
"C3",18,NA,NA
"C3",3,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",0,NA,NA
"C3",6,NA,NA
"C3",23,NA,NA
"C3",6,NA,NA
"C3",4,NA,NA
"C3",12,NA,NA
"C3",2,NA,NA
"C3",8,NA,NA
"C3",8,NA,NA
"C3",6,NA,NA
"C3",2,NA,NA
"C3",3,NA,NA
"C3",11,NA,NA
"C3",4,NA,NA
"C3",14,NA,NA
"C3",3,NA,NA
"C3",2,NA,NA
"C3",2,NA,NA
"C3",1,NA,NA
"C3",11,NA,NA
"C3",0,NA,NA
"C3",8,NA,NA
"C3",1,NA,NA
"C3",3,NA,NA
"C3",0,NA,NA
"C3",13,NA,NA
"C3",24,NA,NA
"C3",1,NA,NA
"C3",3,NA,NA
"C3",NA,NA,NA
"C3",5,NA,NA
"C3",5,NA,NA
"C3",14,NA,NA
"C3",6,NA,NA
"C3",2,NA,NA
"C3",1,NA,NA
"C3",7,NA,NA
"C3",4,NA,NA
"C3",2,NA,NA
"C3",21,NA,NA
"C3",6,NA,NA
"C3",7,NA,NA
"C3",NA,NA,NA
"C3",NA,NA,NA
"C3",5,NA,NA
"C3",9,NA,NA
"C3",5,NA,NA
"C3",2,NA,NA
"C3",3,NA,NA
"C3",6,NA,NA
"C3",6,NA,NA
"C3",1,NA,NA
"C3",8,NA,NA
"C3",5,NA,NA
"C3",19,NA,NA
"C3",4,NA,NA
"C3",NA,NA,NA
"C3",13,NA,NA
"C3",3,NA,NA
"C3",0,NA,NA
"C3",8,NA,NA
"C3",10,NA,NA
"C3",14,NA,NA
"C3",8,NA,NA
"C3",20,NA,NA
"C3",4,NA,NA
"C3",0,NA,NA
"C3",4,NA,NA
"C3",4,NA,NA
"C3",8,NA,NA
"C3",7,NA,NA
"C3",7,NA,NA
"C3",10,NA,NA
"C3",6,NA,NA
"C3",2,NA,NA
"C3",5,NA,NA
"C3",10,NA,NA
"C3",3,NA,NA
"C3",0,NA,NA
"C3",18,NA,NA
"C3",8,NA,NA
"C3",1,NA,NA
"C3",1,NA,NA
"C3",7,NA,NA
"C3",20,NA,NA
"C3",1,NA,NA
"C3",16,NA,NA
"C3",6,NA,NA
"C3",0,NA,NA
"C3",2,NA,NA
"C3",10,NA,NA
"C3",16,NA,NA
"C3",1,NA,NA
"C3",1,NA,NA
"C3",21,NA,NA
"C3",3,NA,NA
"C3",5,NA,NA
"C3",5,NA,NA
"C3",5,NA,NA
"C3",1,NA,NA
"C3",30,NA,NA
"C3",7,NA,NA
"C3",10,NA,NA
"C3",8,NA,NA
"C3",12,NA,NA
"C3",22,NA,NA
"C3",NA,NA,NA
"C3",7,NA,NA
"C3",3,NA,NA
"C3",14,NA,NA
"C3",1,NA,NA
"C3",6,NA,NA
"C3",2,NA,NA
"C3",5,NA,NA
"C3",4,NA,NA
"C3",1,NA,NA
"C3",5,NA,NA
"C3",13,NA,NA
"C3",2,NA,NA
"C3",6,NA,NA
"C3",19,NA,NA
"C3",19,NA,NA
"C3",4,NA,NA
"C3",10,NA,NA
"C3",1,NA,NA
"C3",1,NA,NA
"C3",6,NA,NA
"C3",5,NA,NA
"C3",8,NA,NA
"C3",3,NA,NA
"C3",4,NA,NA
"C3",4,NA,NA
"C3",11,NA,NA
"C3",20,NA,NA
"C3",8,NA,NA
"C3",4,NA,NA
"C3",7,NA,NA
"C3",18,NA,NA
"C3",12,NA,NA
"C3",1,NA,NA
"C3",16,NA,NA
"C3",7,NA,NA
"C3",3,NA,NA
"C3",17,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",3,NA,NA
"C3",3,NA,NA
"C3",0,NA,NA
"C3",3,NA,NA
"C3",0,NA,NA
"C3",13,NA,NA
"C3",2,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",9,NA,NA
"C3",NA,NA,NA
"C3",24,NA,NA
"C3",7,NA,NA
"C3",2,NA,NA
"C3",30,NA,NA
"C3",NA,NA,NA
"C3",16,NA,NA
"C3",14,NA,NA
"C3",1,NA,NA
"C3",11,NA,NA
"C3",8,NA,NA
"C3",4,NA,NA
"C3",5,NA,NA
"C3",0,NA,NA
"C3",5,NA,NA
"C3",3,NA,NA
"C3",10,NA,NA
"C3",8,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",23,NA,NA
"C3",4,NA,NA
"C3",2,NA,NA
"C3",6,NA,NA
"C3",12,NA,NA
"C3",2,NA,NA
"C3",14,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",2,NA,NA
"C3",2,NA,NA
"C3",11,NA,NA
"C3",4,NA,NA
"C3",7,NA,NA
"C3",7,NA,NA
"C3",10,NA,NA
"C3",4,NA,NA
"C3",1,NA,NA
"C3",13,NA,NA
"C3",1,NA,NA
"C3",8,NA,NA
"C3",15,NA,NA
"C3",4,NA,NA
"C3",6,NA,NA
"C3",6,NA,NA
"C3",14,NA,NA
"C3",2,NA,NA
"C3",8,NA,NA
"C3",18,NA,NA
"C3",6,NA,NA
"C3",4,NA,NA
"C3",4,NA,NA
"C3",3,NA,NA
"C3",3,NA,NA
"C3",4,NA,NA
"C3",19,NA,NA
"C3",5,NA,NA
"C3",8,NA,NA
"C3",0,NA,NA
"C3",9,NA,NA
"C3",8,NA,NA
"C3",17,NA,NA
"C3",3,NA,NA
"C3",23,NA,NA
"C3",3,NA,NA
"C3",32,NA,NA
"C3",24,NA,NA
"C3",5,NA,NA
"C3",12,NA,NA
"C3",2,NA,NA
"C3",4,NA,NA
"C3",6,NA,NA
"C3",3,NA,NA
"C3",5,NA,NA
"C3",5,NA,NA
"C3",5,NA,NA
"C3",2,NA,NA
"C3",3,NA,NA
"C3",14,NA,NA
"C3",8,NA,NA
"C3",8,NA,NA
"C3",3,NA,NA
"C3",7,NA,NA
"C3",24,NA,NA
"C3",10,NA,NA
"C3",8,NA,NA
"C3",22,NA,NA
"C3",2,NA,NA
"C3",3,NA,NA
"C3",4,NA,NA
"C3",13,NA,NA
